Arrest_Year,Arrest_Month,EventID,ArrestID,PersonID,Perceived_Race,Sex,Age_group__at_arrest_,Youth_at_arrest__under_18_years,ArrestLocDiv,StripSearch,Booked,Occurrence_Category,Actions_at_arrest___Concealed_i,Actions_at_arrest___Combative__,Actions_at_arrest___Resisted__d,Actions_at_arrest___Mental_inst,Actions_at_arrest___Assaulted_o,Actions_at_arrest___Cooperative,SearchReason_CauseInjury,SearchReason_AssistEscape,SearchReason_PossessWeapons,SearchReason_PossessEvidence,ItemsFound,ObjectId
2021,July-Sept,1058837,6010766.0,319013,Black,M,Aged 25 to 34 years,Not a youth,23,0,1,Assault,0,0,0,0,0,0,,,,,,9282
2021,Oct-Dec,1055505,6045135.0,301016,Black,M,Aged 25 to 34 years,Not a youth,XX,0,0,Mischief,0,0,0,0,0,1,,,,,,33813
2021,Oct-Dec,1039845,6044995.0,321619,Black,M,Aged 35 to 44 years,Not a youth,13,0,1,Impaired,0,0,0,0,0,0,,,,,,44516
2021,July-Sept,1006393,6040524.0,317016,Black,M,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,12796
2021,Oct-Dec,1019340,6005685.0,301921,Black,F,Aged 17 years and under,Youth (aged 17 years and under),XX,0,0,Assault,0,0,0,0,0,1,,,,,,21448
2021,July-Sept,1025369,6063395.0,325824,Black,M,Aged 25 to 34 years,Not a youth,XX,0,1,Vehicle Related,0,0,0,0,0,0,,,,,,2693
2021,July-Sept,1041044,6038174.0,309944,Black,M,Aged 18 to 24 years,Not a youth,42,0,1,Assault,0,0,0,0,0,1,,,,,,49830
2021,Jan-Mar,1033942,6063561.0,304165,Black,F,Aged 25 to 34 years,Not a youth,41,0,1,Assault,0,0,0,1,0,0,,,,,,46656
2021,Jan-Mar,1001912,6058372.0,320012,Black,M,Aged 25 to 34 years,Not a youth,22,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,30047
2021,Apr-June,1000839,6030073.0,334162,Black,M,Aged 17 years and under,Youth (aged 17 years and under),XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,62658
2021,July-Sept,1028297,6005021.0,313868,Black,F,Aged 18 to 24 years,Not a youth,42,0,1,Weapons,0,0,0,0,0,1,,,,,,35947
2021,July-Sept,1044773,6014390.0,319582,Black,M,Aged 18 to 24 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,0,,,,,,46332
2021,July-Sept,1018117,6028394.0,304942,Black,M,Aged 35 to 44 years,Not a youth,31,0,0,Assault,0,0,0,0,0,1,,,,,,6537
2021,July-Sept,1037952,6021621.0,309405,Black,M,Aged 18 to 24 years,Not a youth,12,0,1,Police Category - Administrative,0,0,0,0,0,0,,,,,,24474
2021,Jan-Mar,1019525,6020423.0,301555,Black,M,Aged 18 to 24 years,Not a youth,31,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,46966
2021,Jan-Mar,1012800,6021656.0,312298,Black,M,Aged 25 to 34 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,489
2021,July-Sept,1039035,6032381.0,316626,Black,M,Aged 18 to 24 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,25631
2021,Jan-Mar,1040931,6005402.0,334876,Black,M,Aged 35 to 44 years,Not a youth,52,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,7630
2021,Apr-June,1051803,6043837.0,323629,Black,M,Aged 35 to 44 years,Not a youth,51,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,21029
2021,Oct-Dec,1045100,6018459.0,322189,Black,F,Aged 18 to 24 years,Not a youth,42,0,0,Assault,0,0,0,0,0,0,,,,,,64696
2021,July-Sept,1057220,6043256.0,309348,Black,M,Aged 25 to 34 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,31861
2021,July-Sept,1048622,6061875.0,310992,Black,M,Aged 55 to 64 years,Not a youth,51,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,18907
2021,July-Sept,1025632,6002978.0,313816,Black,F,Aged 18 to 24 years,Not a youth,41,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,29687
2021,Jan-Mar,1045164,6019593.0,312597,Black,M,Aged 25 to 34 years,Not a youth,22,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,34349
2021,July-Sept,1048968,6037582.0,329882,Black,F,Aged 45 to 54 years,Not a youth,14,0,1,Police Category - Administrative,0,1,0,1,0,0,,,,,,25627
2021,Oct-Dec,1008535,6023286.0,321012,Black,M,Aged 35 to 44 years,Not a youth,12,0,1,Police Category - Administrative,0,0,0,0,0,0,,,,,,8904
2021,July-Sept,1012710,6014506.0,327646,Black,M,Aged 35 to 44 years,Not a youth,XX,0,0,Police Category - Administrative,0,0,0,0,0,1,,,,,,47431
2021,Jan-Mar,1039382,6044547.0,319248,Black,M,Aged 55 to 64 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,23158
2021,July-Sept,1056454,6038953.0,315247,Black,M,Aged 18 to 24 years,Not a youth,XX,0,0,Drug Related,0,0,0,0,0,0,,,,,,27943
2021,Jan-Mar,1013191,6012547.0,331387,Black,F,Aged 55 to 64 years,Not a youth,XX,0,0,Fraud,0,0,0,0,0,0,,,,,,57826
2021,Apr-June,1012351,6063424.0,324510,Black,M,Aged 25 to 34 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,4432
2021,Jan-Mar,1024447,6009111.0,314944,Black,M,Aged 25 to 34 years,Not a youth,XX,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,4503
2021,Apr-June,1023700,6057034.0,336969,Black,F,Aged 18 to 24 years,Not a youth,31,0,1,Assault,0,0,0,1,0,0,,,,,,38758
2021,Oct-Dec,1030495,6056425.0,308705,Black,M,Aged 25 to 34 years,Not a youth,XX,1,1,Police Category - Administrative,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,9898
2021,Apr-June,1005085,6031538.0,320365,Black,F,Aged 25 to 34 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,4491
2021,Oct-Dec,1023065,6024275.0,320303,Black,F,Aged 25 to 34 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,0,,,,,,64851
2021,July-Sept,1026753,6047006.0,304508,South Asian,M,Aged 25 to 34 years,Not a youth,23,0,1,Assault,0,0,0,0,0,0,,,,,,63334
2021,July-Sept,1004436,6053011.0,315681,South Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Fraud,0,0,0,0,0,0,,,,,,11792
2021,Jan-Mar,1019352,6002479.0,308211,South Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,31839
2021,Jan-Mar,1008879,6043109.0,337079,South Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Impaired,0,0,0,0,0,0,,,,,,3956
2021,Jan-Mar,1037703,6000293.0,333222,South Asian,M,Aged 55 to 64 years,Not a youth,51,0,1,Harassment/Threatening,0,0,0,1,0,0,,,,,,9796
2021,July-Sept,1037920,6024238.0,310818,South Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,38503
2021,July-Sept,1051833,6024493.0,334847,South Asian,M,Aged 55 to 64 years,Not a youth,33,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,63940
2021,July-Sept,1003795,6025765.0,306511,South Asian,M,Aged 25 to 34 years,Not a youth,42,0,1,Assault,0,0,0,0,0,0,,,,,,23248
2021,Apr-June,1019225,6059141.0,302351,South Asian,M,Aged 35 to 44 years,Not a youth,23,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,39612
2021,Oct-Dec,1032819,6048452.0,300969,South Asian,M,Aged 25 to 34 years,Not a youth,11,0,0,Assault,0,0,0,0,0,0,,,,,,4172
2021,Jan-Mar,1046083,6032048.0,325642,South Asian,M,Aged 25 to 34 years,Not a youth,XX,1,1,Assault,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,27801
2021,Oct-Dec,1043531,6050589.0,319007,South Asian,M,Aged 55 to 64 years,Not a youth,43,0,1,Impaired,0,0,0,0,0,1,,,,,,9120
2021,Apr-June,1015735,6012566.0,311201,South Asian,M,Aged 35 to 44 years,Not a youth,43,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,13197
2021,July-Sept,1055727,6054093.0,317861,South Asian,M,Aged 25 to 34 years,Not a youth,23,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,46544
2021,July-Sept,1026959,6047730.0,320291,South Asian,F,Aged 25 to 34 years,Not a youth,XX,0,1,Mischief,0,0,0,0,0,0,,,,,,63331
2021,July-Sept,1001091,6023816.0,336360,South Asian,M,Aged 45 to 54 years,Not a youth,42,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,1790
2021,Apr-June,1047974,6022207.0,312198,South Asian,M,Aged 25 to 34 years,Not a youth,51,0,0,Drug Related,0,0,0,0,0,0,,,,,,22298
2021,Jan-Mar,1023054,6003478.0,331024,South Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,1821
2021,July-Sept,1032696,6000681.0,302893,South Asian,F,Aged 17 years and under,Youth (aged 17 years and under),XX,0,0,Mischief,0,0,0,0,0,0,,,,,,63898
2021,Apr-June,1025697,6031334.0,337003,South Asian,M,Aged 35 to 44 years,Not a youth,42,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,29817
2021,Jan-Mar,1054344,6048990.0,329990,South Asian,F,Aged 18 to 24 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,725
2021,Jan-Mar,1047146,6028930.0,328296,South Asian,M,Aged 25 to 34 years,Not a youth,54,0,1,Crimes against Children,0,0,0,0,0,0,,,,,,29733
2021,Apr-June,1016793,6044597.0,318458,South Asian,M,Aged 45 to 54 years,Not a youth,51,0,1,Mischief,0,0,0,0,0,0,,,,,,39251
2021,Oct-Dec,1005278,6042882.0,323216,South Asian,M,Aged 25 to 34 years,Not a youth,51,0,1,Sexual Related Crime,0,0,0,0,0,1,,,,,,39986
2021,Apr-June,1037136,6049873.0,307100,South Asian,M,Aged 35 to 44 years,Not a youth,43,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,16053
2021,Oct-Dec,1042567,6018573.0,325851,South Asian,F,Aged 25 to 34 years,Not a youth,43,0,0,Police Category - Administrative,0,0,0,0,0,0,,,,,,3161
2021,Oct-Dec,1057981,6009784.0,308473,South Asian,F,Aged 25 to 34 years,Not a youth,14,0,1,Assault,0,0,0,0,0,1,,,,,,1346
2021,Jan-Mar,1046366,6013764.0,302107,South Asian,M,Aged 25 to 34 years,Not a youth,41,0,1,Impaired,0,0,0,0,0,0,,,,,,41250
2021,Jan-Mar,1042550,6019095.0,316502,South Asian,M,Aged 35 to 44 years,Not a youth,XX,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,10602
2021,July-Sept,1025396,6014100.0,303031,South Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,27378
2021,Apr-June,1042986,6013435.0,318103,South Asian,M,Aged 45 to 54 years,Not a youth,51,0,1,Assault,0,0,0,0,0,0,,,,,,4750
2021,Jan-Mar,1010062,6000251.0,308354,South Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,9819
2021,Apr-June,1000992,6051882.0,333645,South Asian,M,Aged 18 to 24 years,Not a youth,31,0,1,Assault,0,0,0,0,0,1,,,,,,36806
2021,Apr-June,1030033,6017207.0,310217,South Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Sexual Related Crime,0,0,0,0,0,0,,,,,,62171
2021,July-Sept,1049487,6038544.0,314528,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,61093
2021,Apr-June,1034557,6003502.0,336670,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Weapons,0,0,0,0,0,0,,,,,,62980
2021,Jan-Mar,1016338,6019307.0,303243,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Mental Health,0,0,0,0,0,0,,,,,,54810
2021,Apr-June,1006142,6004774.0,332132,South Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,0,,,,,,17114
2021,Apr-June,1055595,6047260.0,313815,South Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,1,,,,,,26480
2021,Apr-June,1032971,6027095.0,322838,South Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,56126
2021,July-Sept,1027566,6050147.0,316513,South Asian,M,Aged 25 to 34 years,Not a youth,32,0,1,Sexual Related Crime,0,0,0,0,0,0,,,,,,44246
2021,July-Sept,1028395,6001309.0,308016,South Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Break and Enter,0,0,0,0,0,0,,,,,,26777
2021,Jan-Mar,1054501,6031137.0,330676,South Asian,M,Aged 25 to 34 years,Not a youth,14,0,0,Police Category - Incident,0,0,0,0,0,0,,,,,,35150
2021,Apr-June,1048281,6035014.0,317487,South Asian,F,Aged 35 to 44 years,Not a youth,41,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,39062
2021,Apr-June,1010180,6013663.0,332571,South Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,26102
2021,Apr-June,1034557,6015900.0,306597,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Weapons,0,0,0,0,0,0,,,,,,62989
2021,Oct-Dec,1022839,6039599.0,314776,South Asian,M,Aged 35 to 44 years,Not a youth,42,0,1,Assault,0,0,0,0,0,1,,,,,,13053
2021,July-Sept,1004395,6018576.0,314361,South Asian,M,Aged 25 to 34 years,Not a youth,52,0,0,Fraud,0,0,0,0,0,0,,,,,,28247
2021,Apr-June,1020737,6007180.0,307449,South Asian,M,Aged 25 to 34 years,Not a youth,32,0,1,Robbery/Theft,0,0,0,0,0,1,,,,,,29385
2021,July-Sept,1034206,6003693.0,332296,South Asian,M,Aged 35 to 44 years,Not a youth,42,0,0,Harassment/Threatening,0,0,0,0,0,1,,,,,,63369
2021,July-Sept,1049816,6011466.0,327655,South Asian,M,Aged 25 to 34 years,Not a youth,12,0,1,Weapons,0,0,0,0,0,0,,,,,,3456
2021,Apr-June,1020701,6022318.0,310280,South Asian,M,Aged 17 years and under,Youth (aged 17 years and under),XX,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,37033
2021,Jan-Mar,1039224,6057462.0,307620,South Asian,M,Aged 35 to 44 years,Not a youth,32,0,1,Drug Related,0,0,0,0,0,1,,,,,,5630
2021,Oct-Dec,1029564,6020110.0,331796,South Asian,F,Aged 35 to 44 years,Not a youth,52,0,0,Assault,0,0,0,0,0,0,,,,,,25553
2021,Oct-Dec,1053816,6047471.0,311447,South Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Mischief,0,0,0,0,0,1,,,,,,34526
2021,July-Sept,1020596,6057027.0,309747,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Assault,0,1,0,0,0,0,,,,,,42199
2021,Oct-Dec,1030542,6057865.0,313378,South Asian,F,Aged 18 to 24 years,Not a youth,XX,0,1,Assault,0,0,0,1,0,0,,,,,,47189
2021,Apr-June,1021493,6037067.0,309752,South Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,62504
2021,Apr-June,1010838,6034353.0,325851,South Asian,F,Aged 25 to 34 years,Not a youth,43,0,0,Police Category - Incident,0,0,0,0,0,0,,,,,,3157
2021,July-Sept,1054043,6058988.0,314829,South Asian,F,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,10120
2021,Jan-Mar,1022205,6027655.0,323151,South Asian,F,Aged 35 to 44 years,Not a youth,31,0,1,Assault,0,0,0,0,0,1,,,,,,28778
2021,Apr-June,1011311,6046898.0,302433,South Asian,M,Aged 25 to 34 years,Not a youth,11,0,1,Impaired,0,0,0,0,0,1,,,,,,24624
2021,Apr-June,1057179,6041438.0,316293,South Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,4806
2021,Apr-June,1008316,6035820.0,309216,South Asian,M,Aged 65 years and older,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,61703
2021,Oct-Dec,1049326,6022350.0,331076,South Asian,M,Aged 25 to 34 years,Not a youth,43,0,1,Assault,0,0,0,0,0,1,,,,,,49714
2021,July-Sept,1006555,6060783.0,301526,South Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Police Category - Incident,0,0,0,0,0,0,,,,,,29608
2021,Apr-June,1058660,6047511.0,317048,South Asian,F,Aged 18 to 24 years,Not a youth,XX,0,0,Harassment/Threatening,0,0,0,0,0,1,,,,,,52687
2021,Jan-Mar,1010934,6033462.0,335602,South Asian,M,Aged 25 to 34 years,Not a youth,XX,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,55191
2021,Jan-Mar,1028082,6047364.0,306379,South Asian,M,Aged 18 to 24 years,Not a youth,42,0,0,Harassment/Threatening,0,0,0,0,0,1,,,,,,53971
2021,July-Sept,1049002,6016968.0,327448,South Asian,F,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,42164
2021,Apr-June,1040491,6026633.0,312287,South Asian,M,Aged 35 to 44 years,Not a youth,52,0,0,Assault,0,0,0,0,0,0,,,,,,57030
2021,Oct-Dec,1047689,6006058.0,318186,South Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,60218
2021,Jan-Mar,1052622,6007262.0,307855,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,37980
2021,Apr-June,1020323,6029357.0,300643,South Asian,M,Aged 35 to 44 years,Not a youth,14,0,1,Break and Enter,0,0,0,0,0,1,,,,,,11762
2021,Apr-June,1018146,6057748.0,301941,South Asian,M,Aged 45 to 54 years,Not a youth,53,0,1,Impaired,0,0,0,0,0,0,,,,,,35918
2021,Oct-Dec,1023596,6057076.0,325282,South Asian,M,Aged 45 to 54 years,Not a youth,14,0,1,Sexual Related Crime,0,0,0,0,0,1,,,,,,17375
2021,Jan-Mar,1003128,6017568.0,328110,South Asian,M,Aged 18 to 24 years,Not a youth,42,0,0,Drug Related,0,0,0,0,0,1,,,,,,30509
2021,Apr-June,1028332,6006468.0,310192,South Asian,F,Aged 18 to 24 years,Not a youth,14,0,1,Mischief,0,0,0,0,0,0,,,,,,61895
2021,Oct-Dec,1030023,6021053.0,327901,South Asian,M,Aged 35 to 44 years,Not a youth,14,0,0,Vehicle Related,0,0,0,0,0,1,,,,,,42410
2021,Jan-Mar,1050515,6050163.0,333212,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,54405
2021,Jan-Mar,1026267,6052433.0,305819,South Asian,M,Aged 25 to 34 years,Not a youth,51,0,1,Assault,0,0,0,0,0,0,,,,,,61824
2021,July-Sept,1042152,6016492.0,329718,South Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,26470
2021,July-Sept,1029952,6003352.0,318967,South Asian,M,Aged 25 to 34 years,Not a youth,22,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,43340
2021,Oct-Dec,1009544,6051480.0,329507,South Asian,F,Aged 35 to 44 years,Not a youth,23,0,1,Impaired,0,0,0,0,0,1,,,,,,27875
2021,Apr-June,1018254,6036790.0,330264,South Asian,M,Aged 17 years and under,Youth (aged 17 years and under),43,0,1,Robbery/Theft,0,0,0,0,0,1,,,,,,59144
2021,Apr-June,1020066,6013485.0,305181,South Asian,M,Aged 25 to 34 years,Not a youth,52,0,1,Drug Related,0,0,0,0,0,0,,,,,,62377
2021,July-Sept,1000767,6040926.0,325848,South Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,43892
2021,Jan-Mar,1003753,6019775.0,322642,South Asian,M,Aged 25 to 34 years,Not a youth,52,0,1,Impaired,0,0,0,0,0,1,,,,,,61049
2021,Oct-Dec,1028944,6004802.0,316648,South Asian,M,Aged 45 to 54 years,Not a youth,54,0,1,Assault,0,0,0,0,0,0,,,,,,9960
2021,Apr-June,1026388,6054453.0,321534,South Asian,M,Aged 35 to 44 years,Not a youth,42,0,1,Harassment/Threatening,0,0,0,0,0,0,,,,,,62318
2021,Apr-June,1020066,6029819.0,330043,South Asian,M,Aged 35 to 44 years,Not a youth,52,0,1,Drug Related,0,0,0,0,0,0,,,,,,62379
2021,Oct-Dec,1040418,6011763.0,333244,South Asian,M,Aged 65 years and older,Not a youth,31,0,1,Assault,0,0,0,0,0,1,,,,,,64598
2021,Oct-Dec,1041623,6020955.0,332000,South Asian,M,Aged 35 to 44 years,Not a youth,51,0,1,LLA,0,0,0,0,0,0,,,,,,51369
2021,Jan-Mar,1026178,6059511.0,301951,South Asian,M,Aged 65 years and older,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,60509
2021,Jan-Mar,1008650,6044076.0,309097,South Asian,M,Aged 18 to 24 years,Not a youth,32,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,60785
2021,Apr-June,1033840,6027007.0,312757,South Asian,M,Aged 17 years and under,Youth (aged 17 years and under),XX,0,1,Robbery/Theft,0,0,0,0,0,1,,,,,,51075
2021,Oct-Dec,1016549,6033860.0,302365,South Asian,F,Aged 18 to 24 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,32957
2021,Oct-Dec,1035232,6059520.0,303057,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Weapons,0,0,0,0,0,0,,,,,,64700
2021,July-Sept,1055441,6020822.0,312098,South Asian,M,Aged 55 to 64 years,Not a youth,51,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,43971
2021,July-Sept,1055889,6011907.0,307852,South Asian,M,Aged 45 to 54 years,Not a youth,23,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,20800
2021,Jan-Mar,1022980,6064167.0,300386,South Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,1,,,,,,36291
2021,Jan-Mar,1046272,6003610.0,333672,South Asian,M,Aged 35 to 44 years,Not a youth,54,0,1,Assault,0,0,0,0,0,0,,,,,,33551
2021,July-Sept,1027030,6064646.0,327754,South Asian,M,Aged 35 to 44 years,Not a youth,43,0,0,Harassment/Threatening,0,0,0,0,0,1,,,,,,52118
2021,Oct-Dec,1047454,6051759.0,308183,South Asian,F,Aged 18 to 24 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,64469
2021,Apr-June,1001997,6000443.0,327511,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,42438
2021,Oct-Dec,1001092,6007941.0,308302,South Asian,M,Aged 35 to 44 years,Not a youth,23,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,64703
2021,Jan-Mar,1012594,6036293.0,312484,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,22338
2021,Apr-June,1059293,6055390.0,325220,South Asian,M,Aged 35 to 44 years,Not a youth,14,0,1,LLA,0,0,0,0,0,1,,,,,,3367
2021,Jan-Mar,1034109,6016889.0,330422,South Asian,M,Aged 35 to 44 years,Not a youth,XX,0,1,Impaired,0,0,0,0,0,1,,,,,,29709
2021,Oct-Dec,1037353,6049287.0,327910,South Asian,F,Aged 25 to 34 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,2440
2021,July-Sept,1011868,6032543.0,308186,South Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Police Category - Administrative,0,0,0,0,0,0,,,,,,53864
2021,Jan-Mar,1040693,6000121.0,333745,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,50596
2021,July-Sept,1023380,6022174.0,317453,South Asian,M,Aged 25 to 34 years,Not a youth,42,0,1,Impaired,0,0,0,0,0,1,,,,,,63306
2021,Oct-Dec,1030435,6038560.0,337290,South Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,64905
2021,Jan-Mar,1005364,6046803.0,314419,South Asian,M,Aged 65 years and older,Not a youth,42,0,1,Sexual Related Crime,0,0,0,0,0,1,,,,,,61492
2021,Oct-Dec,1040025,6055843.0,308247,South Asian,M,Aged 45 to 54 years,Not a youth,13,0,0,Assault,0,0,0,0,0,1,,,,,,45741
2021,Oct-Dec,1021953,6036931.0,327367,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,64589
2021,Apr-June,1019530,6007386.0,331245,South Asian,M,Aged 18 to 24 years,Not a youth,51,0,1,Weapons,0,0,0,0,0,0,,,,,,34585
2021,July-Sept,1038169,6000192.0,325664,South Asian,M,Aged 35 to 44 years,Not a youth,41,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,47633
2021,Oct-Dec,1019814,6057355.0,311109,South Asian,M,Aged 45 to 54 years,Not a youth,42,0,1,Sexual Related Crime,0,0,0,0,0,1,,,,,,22323
2021,Oct-Dec,1055211,6005535.0,301179,South Asian,F,Aged 25 to 34 years,Not a youth,42,0,0,Assault,0,0,0,0,0,1,,,,,,64935
2021,Apr-June,1037839,6039601.0,310502,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Impaired,0,0,0,0,0,1,,,,,,37727
2021,Jan-Mar,1041468,6025480.0,327721,South Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,41152
2021,Apr-June,1047663,6013896.0,310745,South Asian,M,Aged 25 to 34 years,Not a youth,51,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,1,0,0,,,,,,29322
2021,Oct-Dec,1026668,6001395.0,319224,South Asian,M,Aged 45 to 54 years,Not a youth,51,0,1,Break and Enter,0,0,0,0,0,0,,,,,,24667
2021,Apr-June,1018766,6032661.0,301660,South Asian,M,Aged 18 to 24 years,Not a youth,51,0,1,Weapons,0,0,0,0,0,1,,,,,,55459
2021,Apr-June,1057228,6010454.0,331784,South Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,26795
2021,July-Sept,1050340,6055788.0,317958,South Asian,M,Aged 18 to 24 years,Not a youth,23,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,63792
2021,Oct-Dec,1024258,6032536.0,334406,South Asian,M,Aged 45 to 54 years,Not a youth,43,0,1,Impaired,0,0,0,0,0,0,,,,,,26582
2021,Jan-Mar,1041698,6000958.0,310981,South Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Mischief,0,0,0,0,0,0,,,,,,18273
